bbl,tract_10,subsidy_flag,start_earliest,end_latest,start_earliest_time,end_latest_time
1020070020,36061023000,1,20020101,20321231,2002-01-01,2032-12-31
1020070021,36061023000,1,20020101,20321231,2002-01-01,2032-12-31
1020070023,36061023000,1,20020101,20321231,2002-01-01,2032-12-31
1020070028,36061023000,1,20020101,20321231,2002-01-01,2032-12-31
1019200010,36061022800,1,20090601,20401231,2009-06-01,2040-12-31
1019200012,36061022800,1,20090601,20401231,2009-06-01,2040-12-31
1019200014,36061022800,1,20090601,20401231,2009-06-01,2040-12-31
1019200015,36061022800,1,20090601,20401231,2009-06-01,2040-12-31
1019200017,36061022800,1,20090601,20401231,2009-06-01,2040-12-31
1019200018,36061022800,1,20090601,20401231,2009-06-01,2040-12-31
1019200020,36061022800,1,20090601,20401231,2009-06-01,2040-12-31
1019200022,36061022800,1,20090601,20401231,2009-06-01,2040-12-31
1019200023,36061022800,1,20090601,20401231,2009-06-01,2040-12-31
1019200025,36061022800,1,20090601,20401231,2009-06-01,2040-12-31
1019210007,36061022800,1,20000101,20301231,2000-01-01,2030-12-31
1019210034,36061022800,1,20000101,20301231,2000-01-01,2030-12-31
1019210037,36061022800,1,20000101,20301231,2000-01-01,2030-12-31
1019210038,36061022800,1,20000101,20301231,2000-01-01,2030-12-31
1019210040,36061022800,1,20000101,20301231,2000-01-01,2030-12-31
1019210046,36061022800,1,20000101,20301231,2000-01-01,2030-12-31
1019210057,36061022800,1,20000101,20301231,2000-01-01,2030-12-31
1019220006,36061021800,1,19930101,20271231,1993-01-01,2027-12-31
1019220011,36061021800,1,19930101,20271231,1993-01-01,2027-12-31
1019230001,36061021800,1,20040101,20341231,2004-01-01,2034-12-31
1019230060,36061021800,1,20040601,20411231,2004-06-01,2041-12-31
1019240064,36061022000,1,20040601,20401231,2004-06-01,2040-12-31
1019247502,36061022000,1,20040101,20341231,2004-01-01,2034-12-31
1019260008,36061022000,1,20090629,20301231,2009-06-29,2030-12-31
1019260061,36061022000,1,20090629,20301231,2009-06-29,2030-12-31
1019260033,36061022000,1,20070401,20421231,2007-04-01,2042-12-31
1019270004,36061022000,1,19950101,20251231,1995-01-01,2025-12-31
1019270064,36061022000,1,19950101,20251231,1995-01-01,2025-12-31
1019280002,36061022200,1,19990101,20331231,1999-01-01,2033-12-31
1019280030,36061022200,1,20010101,20351231,2001-01-01,2035-12-31
1019280033,36061022200,1,20010101,20361231,2001-01-01,2036-12-31
1019280057,36061022200,1,20000101,20301231,2000-01-01,2030-12-31
1019280059,36061022200,1,20000101,20301231,2000-01-01,2030-12-31
1019280061,36061022200,1,19980101,20321231,1998-01-01,2032-12-31
1019320062,36061022400,1,20050601,20421231,2005-06-01,2042-12-31
1019370031,36061022600,1,20060630,20421231,2006-06-30,2042-12-31
1019380030,36061022600,1,20060601,20441231,2006-06-01,2044-12-31
1019400019,36061022800,1,20060601,20421231,2006-06-01,2042-12-31
1019410008,36061022800,1,20060601,20401231,2006-06-01,2040-12-31
1020100064,36061023000,1,20060601,20461231,2006-06-01,2046-12-31
1019380043,36061022600,1,20010101,20311231,2001-01-01,2031-12-31
1019380046,36061022600,1,20010101,20311231,2001-01-01,2031-12-31
1019390004,36061022600,1,20050101,20391231,2005-01-01,2039-12-31
1019390062,36061022600,1,19950101,20251231,1995-01-01,2025-12-31
1019390002,36061022600,1,19950101,20291231,1995-01-01,2029-12-31
1019390003,36061022600,1,19950101,20251231,1995-01-01,2025-12-31
1019410018,36061022800,1,19970101,20271231,1997-01-01,2027-12-31
1019410061,36061022800,1,20070401,20421231,2007-04-01,2042-12-31
1019430027,36061020102,1,20200101,20301231,2020-01-01,2030-12-31
1019430057,36061020102,1,20050101,20351231,2005-01-01,2035-12-31
1019437503,36061020102,1,20050101,20351231,2005-01-01,2035-12-31
1019440024,36061020102,1,19910101,20211231,1991-01-01,2021-12-31
1019457503,36061025700,1,20050101,20351231,2005-01-01,2035-12-31
1019460029,36061025700,1,20050101,20351231,2005-01-01,2035-12-31
1019460038,36061025700,1,20040101,20351231,2004-01-01,2035-12-31
1019467502,36061025700,1,20090101,20391231,2009-01-01,2039-12-31
1019470018,36061025700,1,19950101,20291231,1995-01-01,2029-12-31
1019470019,36061025700,1,19950101,20341231,1995-01-01,2034-12-31
1019470020,36061025700,1,19950101,20301231,1995-01-01,2030-12-31
1019470043,36061025700,1,19950101,20301231,1995-01-01,2030-12-31
1019470044,36061025700,1,19950101,20291231,1995-01-01,2029-12-31
1019470046,36061025700,1,19950101,20301231,1995-01-01,2030-12-31
1019470047,36061025700,1,19950101,20301231,1995-01-01,2030-12-31
1019480018,36061025700,1,19950101,20291231,1995-01-01,2029-12-31
1019480019,36061025700,1,19950101,20291231,1995-01-01,2029-12-31
1019480020,36061025700,1,19950101,20291231,1995-01-01,2029-12-31
1019480025,36061025700,1,19950101,20291231,1995-01-01,2029-12-31
1019480029,36061025700,1,19950101,20251231,1995-01-01,2025-12-31
1019480047,36061025700,1,19990101,20291231,1999-01-01,2029-12-31
1019480045,36061025700,1,19990101,20291231,1999-01-01,2029-12-31
1019480046,36061025700,1,19990101,20291231,1999-01-01,2029-12-31
1019500014,36061020901,1,20070627,20391231,2007-06-27,2039-12-31
1019500057,36061020901,1,20070101,20371231,2007-01-01,2037-12-31
1019500061,36061020901,1,20050101,20391231,2005-01-01,2039-12-31
1019500062,36061020901,1,20040101,20391231,2004-01-01,2039-12-31
1019500063,36061020901,1,20040101,20351231,2004-01-01,2035-12-31
1019500064,36061020901,1,20040101,20391231,2004-01-01,2039-12-31
1019660042,36061020901,1,20040101,20351231,2004-01-01,2035-12-31
1019660104,36061020901,1,20040101,20351231,2004-01-01,2035-12-31
1019670006,36061021303,1,20040101,20351231,2004-01-01,2035-12-31
1020540025,36061023501,1,20040101,20351231,2004-01-01,2035-12-31
1019530001,36061021303,1,19900101,20241231,1990-01-01,2024-12-31
1019530002,36061021303,1,19900101,20241231,1990-01-01,2024-12-31
1019530003,36061021303,1,19900101,20241231,1990-01-01,2024-12-31
1019530004,36061021303,1,19900101,20241231,1990-01-01,2024-12-31
1019530058,36061021303,1,19900101,20241231,1990-01-01,2024-12-31
1019530059,36061021303,1,19900101,20241231,1990-01-01,2024-12-31
1019530061,36061021303,1,19900101,20241231,1990-01-01,2024-12-31
1019530063,36061021303,1,19900101,20241231,1990-01-01,2024-12-31
1019530064,36061021303,1,19900101,20241231,1990-01-01,2024-12-31
1019530104,36061021303,1,19900101,20241231,1990-01-01,2024-12-31
1019530007,36061021303,1,20000101,20301231,2000-01-01,2030-12-31
1019530009,36061021303,1,20000101,20301231,2000-01-01,2030-12-31
1019530010,36061021303,1,20000101,20301231,2000-01-01,2030-12-31
1019530055,36061021303,1,20000101,20301231,2000-01-01,2030-12-31
1019530056,36061021303,1,20000101,20301231,2000-01-01,2030-12-31
1019540036,36061021500,1,20110101,20411231,2011-01-01,2041-12-31
1019540038,36061021500,1,20130101,20431231,2013-01-01,2043-12-31
1014090053,36061012800,1,20130101,20431231,2013-01-01,2043-12-31
1019540040,36061021500,1,20050601,20401231,2005-06-01,2040-12-31
1019547501,36061021500,1,20110101,20411231,2011-01-01,2041-12-31
1019580032,36061021500,1,20070401,20431231,2007-04-01,2043-12-31
1019590001,36061021500,1,20080101,20381231,2008-01-01,2038-12-31
1019660049,36061020901,1,19990101,20291231,1999-01-01,2029-12-31
1019660052,36061020901,1,20110630,20431231,2011-06-30,2043-12-31
1019660102,36061020901,1,19960101,20311231,1996-01-01,2031-12-31
1019690001,36061021303,1,20060101,20401231,2006-01-01,2040-12-31
1019690081,36061021303,1,19930101,20281231,1993-01-01,2028-12-31
1019700016,36061021303,1,20050630,20381231,2005-06-30,2038-12-31
1019700035,36061021303,1,20050101,20401231,2005-01-01,2040-12-31
1019700062,36061021303,1,20050101,20351231,2005-01-01,2035-12-31
1019820031,36061021900,1,19930101,20231231,1993-01-01,2023-12-31
1019820032,36061021900,1,19930101,20231231,1993-01-01,2023-12-31
1019840001,36061021900,1,19610630,20411231,1961-06-30,2041-12-31
1019870012,36061021900,1,19960101,20321231,1996-01-01,2032-12-31
1019880016,36061022301,1,19950101,20251231,1995-01-01,2025-12-31
1019880081,36061022301,1,20010101,20351231,2001-01-01,2035-12-31
1019880098,36061022301,1,20010101,20361231,2001-01-01,2036-12-31
1019950035,36061021900,1,20010101,20311231,2001-01-01,2031-12-31
1020020002,36061022301,1,20030101,20331231,2003-01-01,2033-12-31
1020060014,36061022800,1,20000101,20301231,2000-01-01,2030-12-31
1020060017,36061022800,1,20000101,20301231,2000-01-01,2030-12-31
1020060038,36061022800,1,20000101,20301231,2000-01-01,2030-12-31
1020070009,36061023000,1,20000101,20301231,2000-01-01,2030-12-31
1020060020,36061022800,1,20060630,20431231,2006-06-30,2043-12-31
1020060022,36061022800,1,20090101,20431231,2009-01-01,2043-12-31
1020060030,36061022800,1,19930101,20281231,1993-01-01,2028-12-31
1020060036,36061022800,1,19930101,20281231,1993-01-01,2028-12-31
1020060037,36061022800,1,19930101,20281231,1993-01-01,2028-12-31
1020070045,36061023000,1,19930630,20421231,1993-06-30,2042-12-31
1020070054,36061023000,1,20050101,20391231,2005-01-01,2039-12-31
1020090018,36061023000,1,20020101,20321231,2002-01-01,2032-12-31
1020090039,36061023000,1,20050101,20391231,2005-01-01,2039-12-31
1020090044,36061023000,1,19930630,20421231,1993-06-30,2042-12-31
1020090064,36061023000,1,19930630,20421231,1993-06-30,2042-12-31
1020090061,36061023000,1,20120101,20421231,2012-01-01,2042-12-31
1020090062,36061023000,1,20120101,20421231,2012-01-01,2042-12-31
1020090063,36061023000,1,19930630,20421231,1993-06-30,2042-12-31
1020100030,36061023000,1,20040101,20341231,2004-01-01,2034-12-31
1020100042,36061023000,1,19970101,20271231,1997-01-01,2027-12-31
1020110011,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020110015,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020110022,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020110029,36061023200,1,20040101,20341231,2004-01-01,2034-12-31
1020110031,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020110033,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020110034,36061023200,1,20040101,20341231,2004-01-01,2034-12-31
1020110050,36061023200,1,20000101,20341231,2000-01-01,2034-12-31
1020110055,36061023200,1,20090630,20411231,2009-06-30,2041-12-31
1020110057,36061023200,1,20110101,20411231,2011-01-01,2041-12-31
1020070043,36061023000,1,19930630,20421231,1993-06-30,2042-12-31
1020110001,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020110013,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020110014,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020110061,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020110063,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020120001,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020120003,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020120006,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020120008,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020120011,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020120014,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020120015,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020120018,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020120020,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020120052,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020120056,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020120058,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020120061,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020120063,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020120064,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020130014,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020130016,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020130018,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020130022,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020130024,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020130026,36061023200,1,19930630,20421231,1993-06-30,2042-12-31
1020150005,36061023400,1,19930630,20421231,1993-06-30,2042-12-31
1020120022,36061023200,1,20000101,20341231,2000-01-01,2034-12-31
1020120051,36061023200,1,19980101,20331231,1998-01-01,2033-12-31
1020120057,36061023200,1,20010101,20351231,2001-01-01,2035-12-31
1020130012,36061023200,1,20010101,20351231,2001-01-01,2035-12-31
1020140013,36061023200,1,20110101,20411231,2011-01-01,2041-12-31
1020250041,36061023000,1,19980101,20281231,1998-01-01,2028-12-31
1020250050,36061023000,1,20000101,20301231,2000-01-01,2030-12-31
1020250052,36061023000,1,20000101,20301231,2000-01-01,2030-12-31
1020250055,36061023000,1,19980101,20281231,1998-01-01,2028-12-31
1020250056,36061023000,1,20010101,20311231,2001-01-01,2031-12-31
1020250058,36061023000,1,20010101,20311231,2001-01-01,2031-12-31
1020250060,36061023000,1,20010101,20311231,2001-01-01,2031-12-31
1020260001,36061023000,1,20100801,20411231,2010-08-01,2041-12-31
1020260007,36061023000,1,19980101,20281231,1998-01-01,2028-12-31
1020260009,36061023000,1,20010101,20311231,2001-01-01,2031-12-31
1020260014,36061023000,1,20010101,20311231,2001-01-01,2031-12-31
1020260056,36061023000,1,20010101,20311231,2001-01-01,2031-12-31
1020260041,36061023000,1,20000101,20341231,2000-01-01,2034-12-31
1020270001,36061023000,1,19650930,20411231,1965-09-30,2041-12-31
1020270025,36061023000,1,19650930,20421231,1965-09-30,2042-12-31
1020280001,36061023200,1,19650930,20411231,1965-09-30,2041-12-31
1020280016,36061023200,1,19650930,20411231,1965-09-30,2041-12-31
1020290001,36061023200,1,19650930,20411231,1965-09-30,2041-12-31
1020300008,36061023200,1,20060601,20431231,2006-06-01,2043-12-31
1020310003,36061023200,1,20110629,20421231,2011-06-29,2042-12-31
1020310014,36061023200,1,20110629,20421231,2011-06-29,2042-12-31
1020310033,36061023200,1,20060601,20431231,2006-06-01,2043-12-31
1020310038,36061023200,1,20110629,20421231,2011-06-29,2042-12-31
1020310053,36061023200,1,20060601,20421231,2006-06-01,2042-12-31
1020320004,36061023400,1,20110629,20421231,2011-06-29,2042-12-31
1020320019,36061023400,1,19900101,20201231,1990-01-01,2020-12-31
1020320023,36061023400,1,20110101,20411231,2011-01-01,2041-12-31
1020320034,36061023400,1,20080101,20381231,2008-01-01,2038-12-31
1020320056,36061023400,1,20100624,20421231,2010-06-24,2042-12-31
1020320058,36061023400,1,19900101,20201231,1990-01-01,2020-12-31
1020320060,36061023400,1,19900101,20201231,1990-01-01,2020-12-31
1020320061,36061023400,1,20110629,20421231,2011-06-29,2042-12-31
1020340027,36061023400,1,20020101,20421231,2002-01-01,2042-12-31
1020330018,36061023400,1,20060301,20421231,2006-03-01,2042-12-31
1020330020,36061023400,1,20060301,20421231,2006-03-01,2042-12-31
1020330021,36061023400,1,20120101,20421231,2012-01-01,2042-12-31
1020330023,36061023400,1,20060301,20421231,2006-03-01,2042-12-31
1020330029,36061023400,1,20100624,20421231,2010-06-24,2042-12-31
1020330034,36061023400,1,20040101,20341231,2004-01-01,2034-12-31
1020330036,36061023400,1,20040101,20401231,2004-01-01,2040-12-31
1020330038,36061023400,1,20020101,20381231,2002-01-01,2038-12-31
1020340019,36061023400,1,20020101,20371231,2002-01-01,2037-12-31
1020340021,36061023400,1,20020101,20371231,2002-01-01,2037-12-31
1020340022,36061023400,1,20020101,20371231,2002-01-01,2037-12-31
1020340024,36061023400,1,20020101,20371231,2002-01-01,2037-12-31
1020340025,36061023400,1,20020101,20371231,2002-01-01,2037-12-31
1020340032,36061023400,1,20020101,20361231,2002-01-01,2036-12-31
1020340040,36061023400,1,20020101,20341231,2002-01-01,2034-12-31
1020340033,36061023400,1,20020101,20361231,2002-01-01,2036-12-31
1020340034,36061023400,1,19990101,20341231,1999-01-01,2034-12-31
1020340035,36061023400,1,19990101,20341231,1999-01-01,2034-12-31
1020340036,36061023400,1,20020101,20361231,2002-01-01,2036-12-31
1020340038,36061023400,1,20020101,20361231,2002-01-01,2036-12-31
1020340039,36061023400,1,20040101,20391231,2004-01-01,2039-12-31
1020340041,36061023400,1,20080601,20421231,2008-06-01,2042-12-31
1020340053,36061023400,1,20080601,20421231,2008-06-01,2042-12-31
1020340060,36061023400,1,20080601,20421231,2008-06-01,2042-12-31
1020340045,36061023400,1,20020101,20321231,2002-01-01,2032-12-31
1020340048,36061023400,1,20010101,20351231,2001-01-01,2035-12-31
1020340055,36061023400,1,20000101,20341231,2000-01-01,2034-12-31
1020340056,36061023400,1,20000101,20341231,2000-01-01,2034-12-31
1020340058,36061023400,1,20000101,20341231,2000-01-01,2034-12-31
1020340061,36061023400,1,20010101,20351231,2001-01-01,2035-12-31
1020360018,36061023600,1,19910101,20211231,1991-01-01,2021-12-31
1020360021,36061023600,1,19910101,20211231,1991-01-01,2021-12-31
1020380001,36061023600,1,19940101,20421231,1994-01-01,2042-12-31
1020380005,36061023600,1,19940101,20421231,1994-01-01,2042-12-31
1020390010,36061023600,1,20080101,20381231,2008-01-01,2038-12-31
1020390055,36061023600,1,20050101,20351231,2005-01-01,2035-12-31
1020390058,36061023600,1,20050101,20351231,2005-01-01,2035-12-31
1020400005,36061023600,1,20110101,20411231,2011-01-01,2041-12-31
1020410045,36061022102,1,20080601,20441231,2008-06-01,2044-12-31
1020430012,36061025900,1,19940101,20281231,1994-01-01,2028-12-31
1020440007,36061025900,1,19900101,20201231,1990-01-01,2020-12-31
1020440009,36061025900,1,20060601,20421231,2006-06-01,2042-12-31
1020440013,36061025900,1,20060601,20431231,2006-06-01,2043-12-31
1020450031,36061025900,1,20110629,20421231,2011-06-29,2042-12-31
1020330031,36061023400,1,20100624,20421231,2010-06-24,2042-12-31
1020450030,36061025900,1,20110629,20421231,2011-06-29,2042-12-31
1020450036,36061025900,1,20110629,20421231,2011-06-29,2042-12-31
1020450057,36061025900,1,20040101,20391231,2004-01-01,2039-12-31
1020450058,36061025900,1,20040101,20391231,2004-01-01,2039-12-31
1020450060,36061025900,1,20050101,20351231,2005-01-01,2035-12-31
1020450075,36061025900,1,20040101,20381231,2004-01-01,2038-12-31
1020450076,36061025900,1,20040101,20381231,2004-01-01,2038-12-31
1020450077,36061025900,1,20050101,20401231,2005-01-01,2040-12-31
1020450079,36061025900,1,20040101,20381231,2004-01-01,2038-12-31
1020450086,36061025900,1,20040101,20381231,2004-01-01,2038-12-31
1020450127,36061025900,1,20060601,20441231,2006-06-01,2044-12-31
1020460015,36061023502,1,19910101,20211231,1991-01-01,2021-12-31
1020460029,36061023502,1,19910101,20211231,1991-01-01,2021-12-31
1020400063,36061023600,1,20040101,20341231,2004-01-01,2034-12-31
1020400064,36061023600,1,20040101,20341231,2004-01-01,2034-12-31
1020470030,36061023502,1,20040101,20341231,2004-01-01,2034-12-31
