year,fc_geoid,fc_geo_type,census_denom_year,crime_prop_num,crime_viol_num,crime_all_num,population,crime_prop_rt,crime_viol_rt,crime_all_rt
2015,36047016300,tract,2010,24,7,31,2572,9.33125972,2.721617418,12.05287714
2015,36047016400,tract,2010,1,NA,NA,467,2.141327623,NA,NA
2015,36047016500,tract,2010,17,3,20,4126,4.120213282,0.727096461,4.847309743
2015,36047016600,tract,2010,9,1,10,1674,5.376344086,0.597371565,5.973715651
2015,36047016700,tract,2010,22,8,30,3756,5.857294995,2.129925453,7.987220447
2015,36047016800,tract,2010,8,2,10,1249,6.405124099,1.601281025,8.006405124
2015,36047016900,tract,2010,18,10,28,3781,4.760645332,2.644802962,7.405448294
2015,36047017000,tract,2010,19,2,21,2525,7.524752475,0.792079208,8.316831683
2015,36047017100,tract,2010,11,NA,NA,2969,3.704951162,NA,NA
2015,36047017200,tract,2010,12,5,17,2321,5.170185265,2.15424386,7.324429125
2015,36047017400,tract,2010,7,2,9,1420,4.929577465,1.408450704,6.338028169
2015,36047017500,tract,2010,7,2,9,5,1400,400,1800
2015,36047017600,tract,2010,8,1,9,1872,4.273504274,0.534188034,4.807692308
2015,36047017700,tract,2010,74,47,121,0,NA,NA,NA
2015,36047017800,tract,2010,16,7,23,2296,6.968641115,3.048780488,10.0174216
2015,36047017900,tract,2010,25,18,43,3020,8.278145695,5.960264901,14.2384106
2015,36047018000,tract,2010,12,7,19,2465,4.868154158,2.839756592,7.707910751
2015,36047018100,tract,2010,45,16,61,3476,12.94591484,4.602991945,17.54890679
2015,36047018200,tract,2010,12,9,21,2546,4.713275727,3.534956795,8.248232522
2015,36047018300,tract,2010,25,12,37,2153,11.6117046,5.573618207,17.18532281
2015,36047018400,tract,2010,11,4,15,1615,6.811145511,2.476780186,9.287925697
2015,36047018501,tract,2010,19,36,55,2790,6.810035842,12.90322581,19.71326165
2015,36047018600,tract,2010,8,1,9,1671,4.787552364,0.598444045,5.385996409
2015,36047018700,tract,2010,22,14,36,1158,18.99827288,12.08981002,31.0880829
2015,36047018800,tract,2010,13,8,21,2129,6.106153124,3.757632691,9.863785815
2015,36047019000,tract,2010,22,12,34,3713,5.925127929,3.231887961,9.15701589
2015,36047019100,tract,2010,33,8,41,1888,17.47881356,4.237288136,21.71610169
2015,36047019200,tract,2010,19,12,31,1821,10.43382757,6.589785832,17.0236134
2015,36047019300,tract,2010,38,15,53,4954,7.670569237,3.027856278,10.69842551
2015,36047019400,tract,2010,20,2,22,2648,7.552870091,0.755287009,8.3081571
2015,36047019500,tract,2010,23,9,32,2928,7.855191257,3.073770492,10.92896175
2015,36047019600,tract,2010,17,7,24,3462,4.910456384,2.021952629,6.932409012
2015,36047019700,tract,2010,34,4,38,2851,11.92564013,1.403016485,13.32865661
2015,36047019800,tract,2010,8,3,11,1375,5.818181818,2.181818182,8
2015,36047019900,tract,2010,36,15,51,2559,14.06799531,5.861664713,19.92966002
2015,36047020000,tract,2010,16,5,21,1745,9.169054441,2.865329513,12.03438395
2015,36047020100,tract,2010,25,22,47,2943,8.494733265,7.475365274,15.97009854
2015,36047020200,tract,2010,7,NA,NA,1494,4.6854083,NA,NA
2015,36047020300,tract,2010,23,13,36,1426,16.12903226,9.116409537,25.2454418
2015,36047020400,tract,2010,4,NA,NA,1370,2.919708029,NA,NA
2015,36047020500,tract,2010,26,4,30,2112,12.31060606,1.893939394,14.20454545
2015,36047020600,tract,2010,6,3,9,1749,3.430531732,1.715265866,5.145797599
2015,36047020700,tract,2010,28,5,33,3668,7.633587786,1.363140676,8.996728462
2015,36047020800,tract,2010,12,3,15,2433,4.932182491,1.233045623,6.165228113
2015,36047021000,tract,2010,12,4,16,3096,3.875968992,1.291989664,5.167958656
2015,36047021100,tract,2010,27,6,33,962,28.06652807,6.237006237,34.3035343
2015,36047021200,tract,2010,19,1,20,3545,5.359661495,0.282087447,5.641748942
2015,36047021300,tract,2010,26,37,63,3393,7.662835249,10.90480401,18.56763926
2015,36047021400,tract,2010,19,2,21,1387,13.69863014,1.441961067,15.1405912
2015,36047021500,tract,2010,13,11,24,4423,2.939181551,2.486999774,5.426181325
2015,36047021600,tract,2010,7,3,10,2261,3.095975232,1.326846528,4.42282176
2015,36047021700,tract,2010,50,32,82,2853,17.52541185,11.21626358,28.74167543
2015,36047021800,tract,2010,13,1,14,2130,6.103286385,0.469483568,6.572769953
2015,36047021900,tract,2010,29,7,36,3049,9.511315185,2.2958347,11.80714989
2015,36047022000,tract,2010,16,6,22,2877,5.561348627,2.085505735,7.646854362
2015,36047022100,tract,2010,26,15,41,3024,8.597883598,4.96031746,13.55820106
2015,36047022200,tract,2010,13,6,19,2677,4.856182294,2.241314905,7.097497198
2015,36047022400,tract,2010,19,10,29,3002,6.329113924,3.331112592,9.660226516
2015,36047022600,tract,2010,20,8,28,1692,11.82033097,4.728132388,16.54846336
2015,36047022700,tract,2010,59,44,103,2791,21.13937657,15.7649588,36.90433536
2015,36047022800,tract,2010,16,3,19,2006,7.976071785,1.49551346,9.471585244
2015,36047022900,tract,2010,36,22,58,2833,12.70737734,7.765619485,20.47299682
2015,36047023000,tract,2010,7,3,10,2533,2.763521516,1.184366364,3.94788788
2015,36047023100,tract,2010,34,22,56,2588,13.13755796,8.500772798,21.63833076
2015,36047023200,tract,2010,20,1,21,3143,6.363347121,0.318167356,6.681514477
2015,36047023300,tract,2010,55,31,86,3772,14.58112407,8.21845175,22.79957582
2015,36047023400,tract,2010,17,4,21,2912,5.837912088,1.373626374,7.211538462
2015,36047023500,tract,2010,21,16,37,2605,8.061420345,6.142034549,14.20345489
2015,36047023600,tract,2010,13,1,14,3319,3.916842422,0.301295571,4.218137993
2015,36047023800,tract,2010,9,2,11,2751,3.271537623,0.727008361,3.998545983
2015,36047024000,tract,2010,14,4,18,2899,4.829251466,1.379786133,6.209037599
2015,36047024100,tract,2010,41,27,68,1958,20.93973442,13.78958121,34.72931563
2015,36047024200,tract,2010,18,6,24,1831,9.83069361,3.27689787,13.10759148
2015,36047024300,tract,2010,36,11,47,3133,11.4905841,3.51101181,15.00159591
2015,36047024400,tract,2010,10,3,13,1983,5.042864347,1.512859304,6.555723651
2015,36047024500,tract,2010,59,31,90,3148,18.74205845,9.847522236,28.58958069
2015,36047024600,tract,2010,15,9,24,2219,6.759801712,4.055881027,10.81568274
2015,36047024700,tract,2010,72,53,125,1809,39.80099502,29.29795467,69.0989497
2015,36047024800,tract,2010,20,3,23,2058,9.718172983,1.457725948,11.17589893
2015,36047024900,tract,2010,32,24,56,3083,10.37950049,7.784625365,18.16412585
2015,36047025000,tract,2010,10,4,14,1372,7.288629738,2.915451895,10.20408163
2015,36047025100,tract,2010,39,45,84,2825,13.80530973,15.92920354,29.73451327
2015,36047025200,tract,2010,21,10,31,3861,5.439005439,2.59000259,8.029008029
2015,36047025300,tract,2010,40,16,56,2234,17.90510295,7.162041182,25.06714414
2015,36047025400,tract,2010,17,5,22,2741,6.202116016,1.824151769,8.026267785
2015,36047025500,tract,2010,12,30,42,3561,3.369839933,8.424599832,11.79443976
2015,36047025600,tract,2010,17,9,26,2466,6.893755069,3.649635036,10.54339011
2015,36047025700,tract,2010,36,17,53,1567,22.97383535,10.84875558,33.82259094
2015,36047025800,tract,2010,13,2,15,3612,3.599114064,0.553709856,4.15282392
2015,36047025901,tract,2010,22,16,38,1473,14.93550577,10.86218601,25.79769179
2015,36047025902,tract,2010,9,16,25,2316,3.886010363,6.908462867,10.79447323
2015,36047026000,tract,2010,17,6,23,2914,5.833905285,2.059025395,7.892930679
2015,36047026100,tract,2010,41,37,78,3705,11.06612686,9.986504723,21.05263158
2015,36047026200,tract,2010,14,8,22,1919,7.295466389,4.168837936,11.46430433
2015,36047026300,tract,2010,14,13,27,1434,9.762900976,9.065550907,18.82845188
2015,36047026400,tract,2010,10,10,20,3694,2.707092583,2.707092583,5.414185165
2015,36047026500,tract,2010,47,25,72,2845,16.5202109,8.787346221,25.30755712
2015,36047026600,tract,2010,14,7,21,2972,4.710632571,2.355316285,7.065948856
2015,36047026700,tract,2010,34,18,52,3169,10.72893657,5.680025245,16.40896182
2015,36047026800,tract,2010,10,7,17,3295,3.034901366,2.124430956,5.159332322
2015,36047026900,tract,2010,21,15,36,2241,9.3708166,6.693440428,16.06425703
2015,36047027000,tract,2010,7,4,11,1928,3.630705394,2.074688797,5.705394191
2015,36047027100,tract,2010,72,75,147,1872,38.46153846,40.06410256,78.52564103
2015,36047027200,tract,2010,5,4,9,2684,1.862891207,1.490312966,3.353204173
2015,36047027300,tract,2010,32,25,57,2236,14.31127013,11.18067979,25.49194991
2015,36047027400,tract,2010,12,3,15,2408,4.983388704,1.245847176,6.22923588
2015,36047027500,tract,2010,46,21,67,3374,13.63366924,6.22406639,19.85773563
2015,36047027600,tract,2010,8,3,11,2875,2.782608696,1.043478261,3.826086957
2015,36047027700,tract,2010,37,49,86,2814,13.148543,17.41293532,30.56147832
2015,36047027800,tract,2010,15,7,22,2571,5.834305718,2.722676002,8.556981719
2015,36047027900,tract,2010,24,28,52,2812,8.53485064,9.957325747,18.49217639
2015,36047028000,tract,2010,6,4,10,1449,4.140786749,2.7605245,6.901311249
2015,36047028100,tract,2010,36,44,80,2901,12.40951396,15.16718373,27.57669769
2015,36047028200,tract,2010,14,8,22,2426,5.770816158,3.297609233,9.068425392
2015,36047028300,tract,2010,31,37,68,2974,10.42367182,12.44115669,22.86482851
2015,36047028400,tract,2010,19,13,32,3184,5.967336683,4.082914573,10.05025126
2015,36047028501,tract,2010,14,10,24,309,45.30744337,32.36245955,77.66990291
2015,36047028502,tract,2010,15,26,41,2059,7.285089849,12.62748907,19.91257892
2015,36047028600,tract,2010,26,18,44,3865,6.727037516,4.657179819,11.38421734
2015,36047028700,tract,2010,53,41,94,2268,23.3686067,18.07760141,41.44620811
2015,36047028800,tract,2010,23,8,31,2790,8.243727599,2.867383513,11.11111111
2015,36047028900,tract,2010,37,42,79,2620,14.1221374,16.03053435,30.15267176
2015,36047029000,tract,2010,20,11,31,3066,6.523157208,3.587736464,10.11089367
2015,36047029100,tract,2010,42,19,61,2368,17.73648649,8.023648649,25.76013514
2015,36047029200,tract,2010,54,4,58,1985,27.20403023,2.01511335,29.21914358
2015,36047029300,tract,2010,27,28,55,2395,11.27348643,11.69102296,22.96450939
2015,36047029400,tract,2010,8,3,11,1988,4.024144869,1.509054326,5.533199195
2015,36047029500,tract,2010,31,17,48,2689,11.52844924,6.322052808,17.85050205
2015,36047029600,tract,2010,29,15,44,4406,6.581933727,3.404448479,9.986382206
2015,36047029700,tract,2010,61,45,106,2589,23.56122055,17.38122827,40.94244882
2015,36047029800,tract,2010,34,7,41,2910,11.6838488,2.405498282,14.08934708
2015,36047029900,tract,2010,35,40,75,1803,19.41209096,22.18524681,41.59733777
2015,36047030000,tract,2010,24,11,35,3217,7.460366801,3.419334784,10.87970159
2015,36047030100,tract,2010,48,56,104,2037,23.5640648,27.49140893,51.05547374
2015,36047030200,tract,2010,21,4,25,3374,6.22406639,1.185536455,7.409602845
2015,36047030300,tract,2010,26,37,63,3053,8.51621356,12.11922699,20.63544055
2015,36047030400,tract,2010,34,10,44,3425,9.927007299,2.919708029,12.84671533
2015,36047030500,tract,2010,52,29,81,4702,11.05912378,6.16758826,17.22671204
2015,36047030600,tract,2010,16,3,19,1575,10.15873016,1.904761905,12.06349206
2015,36047030700,tract,2010,37,49,86,3221,11.4871158,15.21266687,26.69978268
2015,36047030800,tract,2010,22,18,40,1634,13.46389229,11.01591187,24.47980416
2015,36047030900,tract,2010,20,22,42,1235,16.19433198,17.81376518,34.00809717
2015,36047031100,tract,2010,32,30,62,2061,15.52644347,14.55604076,30.08248423
2015,36047031300,tract,2010,21,12,33,3784,5.549682875,3.171247357,8.720930233
2015,36047031400,tract,2010,37,10,47,3793,9.754811495,2.636435539,12.39124703
2015,36047031500,tract,2010,53,35,88,4179,12.68245992,8.37520938,21.0576693
2015,36047031701,tract,2010,37,21,58,2737,13.51845086,7.672634271,21.19108513
2015,36047031702,tract,2010,27,20,47,2753,9.807482746,7.264802034,17.07228478
2015,36047031900,tract,2010,30,34,64,2600,11.53846154,13.07692308,24.61538462
2015,36047032100,tract,2010,51,33,84,3940,12.94416244,8.375634518,21.31979695
2015,36047032300,tract,2010,23,16,39,2838,8.104298802,5.63777308,13.74207188
2015,36047032500,tract,2010,36,34,70,4896,7.352941176,6.944444444,14.29738562
2015,36047032600,tract,2010,50,71,121,4886,10.23331969,14.53131396,24.76463365
2015,36047032700,tract,2010,39,16,55,2380,16.38655462,6.722689076,23.1092437
2015,36047032800,tract,2010,21,30,51,2394,8.771929825,12.53132832,21.30325815
2015,36047032900,tract,2010,42,41,83,4288,9.794776119,9.561567164,19.35634328
2015,36047033000,tract,2010,23,44,67,3305,6.959152799,13.31316188,20.27231467
2015,36047033100,tract,2010,26,16,42,3147,8.26183667,5.084207181,13.34604385
2015,36047033300,tract,2010,19,10,29,2758,6.889050036,3.625815809,10.51486584
2015,36047033500,tract,2010,29,14,43,2280,12.71929825,6.140350877,18.85964912
2015,36047033600,tract,2010,13,6,19,3713,3.501211958,1.615943981,5.117155939
2015,36047033700,tract,2010,41,25,66,3021,13.57166501,8.275405495,21.84707051
2015,36047033900,tract,2010,34,26,60,3458,9.83227299,7.518796992,17.35106998
2015,36047034000,tract,2010,13,14,27,1892,6.871035941,7.399577167,14.27061311
2015,36047034100,tract,2010,22,19,41,2110,10.42654028,9.004739336,19.43127962
2015,36047034200,tract,2010,34,58,92,4981,6.825938567,11.64424814,18.47018671
2015,36047034300,tract,2010,37,37,74,3771,9.811721029,9.811721029,19.62344206
2015,36047034500,tract,2010,38,32,70,2034,18.68239921,15.73254671,34.41494592
2015,36047034700,tract,2010,30,49,79,2365,12.68498943,20.71881607,33.4038055
2015,36047034800,tract,2010,52,24,76,1785,29.13165266,13.44537815,42.57703081
2015,36047034900,tract,2010,32,45,77,4085,7.833537332,11.01591187,18.8494492
2015,36047035000,tract,2010,36,22,58,2910,12.37113402,7.560137457,19.93127148
2015,36047035100,tract,2010,75,68,143,3377,22.2090613,20.13621558,42.34527687
2015,36047035200,tract,2010,61,33,94,1171,52.09222886,28.18104184,80.27327071
2015,36047035300,tract,2010,42,48,90,3780,11.11111111,12.6984127,23.80952381
2015,36047035400,tract,2010,119,58,177,5625,21.15555556,10.31111111,31.46666667
2015,36047035500,tract,2010,40,36,76,3953,10.11889704,9.107007336,19.22590438
2015,36047035601,tract,2010,12,1,13,2659,4.512974803,0.376081234,4.889056036
2015,36047035602,tract,2010,12,12,24,4718,2.543450615,2.543450615,5.086901229
2015,36047035700,tract,2010,26,30,56,1692,15.36643026,17.73049645,33.09692671
2015,36047035900,tract,2010,31,60,91,3930,7.888040712,15.26717557,23.15521628
2015,36047036001,tract,2010,17,10,27,2961,5.741303614,3.37723742,9.118541033
2015,36047036002,tract,2010,29,19,48,3623,8.00441623,5.244272702,13.24868893
2015,36047036100,tract,2010,25,37,62,1911,13.08215594,19.36159079,32.44374673
2015,36047036200,tract,2010,42,33,75,3312,12.68115942,9.963768116,22.64492754
2015,36047036300,tract,2010,30,26,56,2920,10.2739726,8.904109589,19.17808219
2015,36047036400,tract,2010,16,22,38,1949,8.209338122,11.28783992,19.49717804
2015,36047036501,tract,2010,18,19,37,1920,9.375,9.895833333,19.27083333
2015,36047036502,tract,2010,11,12,23,956,11.50627615,12.55230126,24.05857741
2015,36047036600,tract,2010,25,10,35,3706,6.745817593,2.698327037,9.44414463
2015,36047036700,tract,2010,47,51,98,930,50.53763441,54.83870968,105.3763441
2015,36047036900,tract,2010,46,44,90,3459,13.29864123,12.72043943,26.01908066
2015,36047037000,tract,2010,32,14,46,3283,9.747182455,4.264392324,14.01157478
2015,36047037100,tract,2010,30,31,61,2897,10.35554021,10.70072489,21.0562651
2015,36047037300,tract,2010,23,53,76,2759,8.336353751,19.20985864,27.5462124
2015,36047037401,tract,2010,34,7,41,3568,9.529147982,1.961883408,11.49103139
2015,36047037402,tract,2010,48,17,65,3912,12.26993865,4.345603272,16.61554192
2015,36047037500,tract,2010,34,44,78,2152,15.79925651,20.44609665,36.24535316
2015,36047037700,tract,2010,41,44,85,2818,14.54932576,15.61391057,30.16323634
2015,36047037900,tract,2010,28,36,64,2704,10.35502959,13.31360947,23.66863905
2015,36047038100,tract,2010,38,43,81,3468,10.95732411,12.39907728,23.35640138
2015,36047038200,tract,2010,13,41,54,4235,3.069657615,9.681227863,12.75088548
2015,36047038300,tract,2010,45,32,77,2960,15.2027027,10.81081081,26.01351351
2015,36047038500,tract,2010,37,30,67,2516,14.70588235,11.92368839,26.62957075
2015,36047038600,tract,2010,34,12,46,2735,12.43144424,4.387568556,16.8190128
2015,36047038700,tract,2010,53,33,86,3016,17.5729443,10.94164456,28.51458886
2015,36047038800,tract,2010,19,2,21,2929,6.486855582,0.682826903,7.169682485
2015,36047038900,tract,2010,65,50,115,2190,29.6803653,22.83105023,52.51141553
2015,36047039000,tract,2010,27,6,33,1633,16.53398653,3.674219228,20.20820576
2015,36047039100,tract,2010,29,12,41,1722,16.84088269,6.968641115,23.80952381
2015,36047039200,tract,2010,22,7,29,2051,10.72647489,3.412969283,14.13944417
2015,36047039300,tract,2010,35,18,53,2819,12.41575027,6.385242994,18.80099326
2015,36047039400,tract,2010,13,4,17,1740,7.471264368,2.298850575,9.770114943
2015,36047039500,tract,2010,40,21,61,2644,15.12859304,7.942511346,23.07110439
2015,36047039600,tract,2010,9,1,10,1481,6.076975017,0.675219446,6.752194463
2015,36047039700,tract,2010,50,49,99,2544,19.65408805,19.26100629,38.91509434
2015,36047039800,tract,2010,22,9,31,2059,10.68479845,4.37105391,15.05585236
2015,36047039900,tract,2010,37,26,63,2744,13.48396501,9.475218659,22.95918367
2015,36047040000,tract,2010,13,14,27,2484,5.233494364,5.636070853,10.86956522
2015,36047040100,tract,2010,37,25,62,2674,13.83694839,9.349289454,23.18623785
2015,36047040200,tract,2010,15,13,28,2193,6.83994528,5.927952576,12.76789786
2015,36047040300,tract,2010,39,20,59,2639,14.77832512,7.578628268,22.35695339
2015,36047040400,tract,2010,6,3,9,2047,2.93111871,1.465559355,4.396678065
2015,36047040500,tract,2010,26,17,43,1061,24.50518379,16.02262017,40.52780396
2015,36047040600,tract,2010,11,7,18,2581,4.261913987,2.712127083,6.974041069
2015,36047040800,tract,2010,7,8,15,2809,2.491990032,2.847988608,5.33997864
2015,36047040900,tract,2010,28,17,45,2663,10.51445738,6.383777694,16.89823507
2015,36047041000,tract,2010,14,2,16,1481,9.453072248,1.350438893,10.80351114
2015,36047041100,tract,2010,16,13,29,2435,6.570841889,5.338809035,11.90965092
2015,36047041200,tract,2010,13,5,18,2332,5.574614065,2.144082333,7.718696398
2015,36047041300,tract,2010,29,19,48,2793,10.38310061,6.802721088,17.1858217
2015,36047041401,tract,2010,19,10,29,1005,18.90547264,9.950248756,28.85572139
2015,36047041402,tract,2010,3,1,4,1304,2.300613497,0.766871166,3.067484663
2015,36047041500,tract,2010,24,12,36,2872,8.356545961,4.178272981,12.53481894
2015,36047041600,tract,2010,19,2,21,1590,11.94968553,1.257861635,13.20754717
2015,36047041700,tract,2010,18,23,41,2667,6.749156355,8.62392201,15.37307837
2015,36047041800,tract,2010,14,6,20,1670,8.383233533,3.592814371,11.9760479
2015,36047041900,tract,2010,13,8,21,2702,4.811250925,2.9607698,7.772020725
2015,36047042000,tract,2010,15,10,25,1212,12.37623762,8.250825083,20.62706271
2015,36047042100,tract,2010,32,17,49,2912,10.98901099,5.837912088,16.82692308
2015,36047042200,tract,2010,22,5,27,2510,8.764940239,1.992031873,10.75697211
2015,36047042300,tract,2010,33,22,55,3156,10.45627376,6.970849176,17.42712294
2015,36047042400,tract,2010,12,6,18,2892,4.149377593,2.074688797,6.22406639
2015,36047042500,tract,2010,37,11,48,2253,16.42254771,4.88237905,21.30492676
2015,36047042600,tract,2010,20,8,28,3278,6.101281269,2.440512508,8.541793777
2015,36047042700,tract,2010,54,25,79,3840,14.0625,6.510416667,20.57291667
2015,36047042800,tract,2010,16,4,20,3171,5.0457269,1.261431725,6.307158625
2015,36047042900,tract,2010,53,32,85,4178,12.68549545,7.659167066,20.34466252
2015,36047043000,tract,2010,13,11,24,2737,4.749725977,4.018998904,8.768724881
2015,36047043100,tract,2010,84,28,112,3784,22.1987315,7.399577167,29.59830867
2015,36047043200,tract,2010,18,13,31,3434,5.241700641,3.785672685,9.027373326
2015,36047043300,tract,2010,36,24,60,2925,12.30769231,8.205128205,20.51282051
2015,36047043400,tract,2010,18,11,29,2847,6.322444679,3.863716192,10.18616087
2015,36047043500,tract,2010,34,19,53,3230,10.52631579,5.882352941,16.40866873
2015,36047043600,tract,2010,3,7,10,3379,0.887836638,2.071618822,2.95945546
2015,36047043700,tract,2010,34,22,56,3947,8.614137319,5.57385356,14.18799088
2015,36047043800,tract,2010,7,4,11,1861,3.761418592,2.149382053,5.910800645
2015,36047043900,tract,2010,46,28,74,2862,16.07267645,9.783368274,25.85604472
2015,36047044000,tract,2010,17,6,23,1989,8.547008547,3.016591252,11.5635998
2015,36047044100,tract,2010,37,32,69,4347,8.511617207,7.361398666,15.87301587
2015,36047044200,tract,2010,16,3,19,1787,8.953553442,1.67879127,10.63234471
2015,36047044300,tract,2010,36,14,50,4160,8.653846154,3.365384615,12.01923077
2015,36047044400,tract,2010,7,3,10,2439,2.8700287,1.2300123,4.100041
2015,36047044500,tract,2010,29,24,53,3472,8.352534562,6.912442396,15.26497696
2015,36047044600,tract,2010,17,7,24,1522,11.1695138,4.599211564,15.76872536
2015,36047044700,tract,2010,25,11,36,1740,14.36781609,6.32183908,20.68965517
2015,36047044800,tract,2010,8,NA,NA,1381,5.792903693,NA,NA
2015,36047044900,tract,2010,78,24,102,2325,33.5483871,10.32258065,43.87096774
2015,36047045000,tract,2010,13,1,14,433,30.02309469,2.309468822,32.33256351
2015,36047045200,tract,2010,9,3,12,1853,4.856988667,1.618996222,6.475984889
2015,36047045300,tract,2010,52,20,72,1734,29.98846597,11.53402537,41.52249135
2015,36047045400,tract,2010,12,1,13,1253,9.577015164,0.798084597,10.37509976
2015,36047045600,tract,2010,5,1,6,1742,2.870264064,0.574052813,3.444316877
2015,36047045800,tract,2010,13,2,15,1038,12.52408478,1.926782274,14.45086705
2015,36047046000,tract,2010,23,7,30,2839,8.10144417,2.465656921,10.56710109
2015,36047046201,tract,2010,10,1,11,1950,5.128205128,0.512820513,5.641025641
2015,36047046202,tract,2010,10,2,12,1197,8.354218881,1.670843776,10.02506266
2015,36047046400,tract,2010,10,1,11,1513,6.609385327,0.660938533,7.27032386
2015,36047046800,tract,2010,4,1,5,1069,3.74181478,0.935453695,4.677268475
2015,36047047000,tract,2010,8,3,11,1672,4.784688995,1.794258373,6.578947368
2015,36047047200,tract,2010,12,2,14,1724,6.960556845,1.160092807,8.120649652
2015,36047047400,tract,2010,13,NA,NA,1738,7.47986191,NA,NA
2015,36047047600,tract,2010,14,8,22,2151,6.508600651,3.719200372,10.22780102
2015,36047047700,tract,2010,51,12,63,3083,16.5423289,3.892312682,20.43464158
2015,36047047800,tract,2010,23,7,30,2951,7.793968146,2.372077262,10.16604541
2015,36047048000,tract,2010,19,20,39,2416,7.864238411,8.278145695,16.14238411
2015,36047048100,tract,2010,27,9,36,2515,10.73558648,3.578528827,14.31411531
2015,36047048200,tract,2010,16,6,22,4107,3.89578768,1.46092038,5.356708059
2015,36047048400,tract,2010,8,3,11,3603,2.220371912,0.832639467,3.053011379
2015,36047048500,tract,2010,98,31,129,2275,43.07692308,13.62637363,56.7032967
2015,36047048600,tract,2010,18,20,38,2460,7.317073171,8.130081301,15.44715447
2015,36047048800,tract,2010,22,9,31,3175,6.929133858,2.834645669,9.763779528
2015,36047048900,tract,2010,10,21,31,2861,3.49528137,7.340090877,10.83537225
2015,36047049000,tract,2010,26,7,33,4489,5.791935843,1.559367342,7.351303186
2015,36047049100,tract,2010,98,50,148,5112,19.17057903,9.780907668,28.9514867
2015,36047049200,tract,2010,30,14,44,2629,11.41118296,5.325218714,16.73640167
2015,36047049300,tract,2010,67,36,103,6074,11.03062232,5.926901548,16.95752387
2015,36047049400,tract,2010,25,7,32,4242,5.893446488,1.650165017,7.543611504
2015,36047049500,tract,2010,57,21,78,2347,24.28632297,8.947592671,33.23391564
2015,36047049600,tract,2010,19,12,31,3488,5.447247706,3.440366972,8.887614679
2015,36047049700,tract,2010,33,5,38,2455,13.44195519,2.036659878,15.47861507
2015,36047049800,tract,2010,21,9,30,3314,6.336753168,2.715751358,9.052504526
2015,36047049900,tract,2010,22,2,24,1574,13.97712834,1.27064803,15.24777637
2015,36047050000,tract,2010,11,9,20,2826,3.892427459,3.184713376,7.077140835
2015,36047050100,tract,2010,38,10,48,2543,14.94298073,3.93236335,18.87534408
2015,36047050202,tract,2010,16,NA,NA,1789,8.943543879,NA,NA
2015,36047050300,tract,2010,51,5,56,2306,22.11621856,2.168256722,24.28447528
2015,36047050400,tract,2010,47,11,58,3675,12.78911565,2.993197279,15.78231293
2015,36047050500,tract,2010,59,22,81,3457,17.06682094,6.363899335,23.43072028
2015,36047050600,tract,2010,27,17,44,4490,6.013363029,3.786191537,9.799554566
2015,36047050700,tract,2010,30,22,52,1089,27.54820937,20.2020202,47.75022957
2015,36047050801,tract,2010,18,23,41,3058,5.886200131,7.521255723,13.40745585
2015,36047050803,tract,2010,16,30,46,1974,8.105369807,15.19756839,23.3029382
2015,36047050804,tract,2010,18,27,45,4751,3.788676068,5.683014102,9.47169017
2015,36047050900,tract,2010,17,10,27,1474,11.53324288,6.784260516,18.31750339
2015,36047051001,tract,2010,17,20,37,2955,5.752961083,6.768189509,12.52115059
2015,36047051002,tract,2010,13,23,36,3575,3.636363636,6.433566434,10.06993007
2015,36047051100,tract,2010,34,16,50,3313,10.26260187,4.829459704,15.09206158
2015,36047051200,tract,2010,24,19,43,4848,4.95049505,3.919141914,8.869636964
2015,36047051300,tract,2010,66,18,84,3844,17.16961498,4.682622268,21.85223725
2015,36047051400,tract,2010,56,22,78,5657,9.89923988,3.888987096,13.78822698
2015,36047051500,tract,2010,43,4,47,1247,34.48275862,3.207698476,37.6904571
2015,36047051601,tract,2010,14,21,35,4222,3.315963998,4.973945997,8.289909995
2015,36047051602,tract,2010,14,10,24,3034,4.614370468,3.295978906,7.910349374
2015,36047051700,tract,2010,48,12,60,1611,29.79515829,7.448789572,37.24394786
2015,36047051800,tract,2010,33,10,43,2764,11.93921852,3.617945007,15.55716353
2015,36047051900,tract,2010,102,20,122,3238,31.5009265,6.176652254,37.67757875
2015,36047052000,tract,2010,32,19,51,3188,10.03764115,5.959849435,15.99749059
2015,36047052300,tract,2010,52,22,74,4565,11.39101862,4.819277108,16.21029573
2015,36047052500,tract,2010,32,18,50,2309,13.85881334,7.795582503,21.65439584
2015,36047052600,tract,2010,20,14,34,3397,5.887547836,4.121283485,10.00883132
2015,36047052700,tract,2010,43,28,71,5188,8.288357749,5.397070162,13.68542791
2015,36047052800,tract,2010,11,8,19,1368,8.040935673,5.847953216,13.88888889
2015,36047052900,tract,2010,25,9,34,2204,11.3430127,4.083484574,15.42649728
2015,36047053000,tract,2010,18,3,21,2494,7.217321572,1.202886929,8.4202085
2015,36047053100,tract,2010,18,6,24,2934,6.134969325,2.044989775,8.1799591
2015,36047053200,tract,2010,12,17,29,1967,6.100660905,8.642602949,14.74326385
2015,36047053300,tract,2010,15,3,18,3559,4.214667041,0.842933408,5.05760045
2015,36047053400,tract,2010,15,9,24,3085,4.862236629,2.917341977,7.779578606
2015,36047053500,tract,2010,19,6,25,2362,8.044030483,2.540220152,10.58425064
2015,36047053700,tract,2010,9,3,12,1668,5.395683453,1.798561151,7.194244604
