"","year","fc_geoid","fc_geo_type","violation_class","viol"
"21930",2015,"36081010200","tract","B",35
"21931",2015,"36081010200","tract","C",12
"21932",2015,"36081010300","tract","A",21
"21933",2015,"36081010300","tract","B",28
"21934",2015,"36081010300","tract","C",8
"21935",2015,"36081010400","tract","A",4
"21936",2015,"36081010400","tract","B",19
"21937",2015,"36081010400","tract","C",6
"21938",2015,"36081010500","tract","A",12
"21939",2015,"36081010500","tract","B",25
"21940",2015,"36081010500","tract","C",10
"21941",2015,"36081010600","tract","A",19
"21942",2015,"36081010600","tract","B",51
"21943",2015,"36081010600","tract","C",9
"21944",2015,"36081010800","tract","A",9
"21945",2015,"36081010800","tract","B",35
"21946",2015,"36081010800","tract","C",16
"21947",2015,"36081011000","tract","A",17
"21948",2015,"36081011000","tract","B",42
"21949",2015,"36081011000","tract","C",16
"21950",2015,"36081011100","tract","A",22
"21951",2015,"36081011100","tract","B",38
"21952",2015,"36081011100","tract","C",17
"21953",2015,"36081011200","tract","A",18
"21954",2015,"36081011200","tract","B",25
"21955",2015,"36081011200","tract","C",12
"21956",2015,"36081011300","tract","A",59
"21957",2015,"36081011300","tract","B",234
"21958",2015,"36081011300","tract","C",175
"21959",2015,"36081011400","tract","B",5
"21960",2015,"36081011400","tract","C",1
"21961",2015,"36081011500","tract","A",11
"21962",2015,"36081011500","tract","B",44
"21963",2015,"36081011500","tract","C",25
"21964",2015,"36081011600","tract","A",3
"21965",2015,"36081011600","tract","B",12
"21966",2015,"36081011600","tract","C",1
"21967",2015,"36081011700","tract","A",18
"21968",2015,"36081011700","tract","B",48
"21969",2015,"36081011700","tract","C",7
"21970",2015,"36081011800","tract","A",4
"21971",2015,"36081011800","tract","B",11
"21972",2015,"36081011800","tract","C",4
"21973",2015,"36081011900","tract","A",5
"21974",2015,"36081011900","tract","B",15
"21975",2015,"36081011900","tract","C",10
"21976",2015,"36081012000","tract","B",6
"21977",2015,"36081012000","tract","C",2
"21978",2015,"36081012100","tract","A",5
"21979",2015,"36081012100","tract","B",1
"21980",2015,"36081012100","tract","C",2
"21981",2015,"36081012200","tract","A",18
"21982",2015,"36081012200","tract","B",33
"21983",2015,"36081012200","tract","C",8
"21984",2015,"36081012301","tract","A",10
"21985",2015,"36081012301","tract","B",3
"21986",2015,"36081012301","tract","C",13
"21987",2015,"36081012400","tract","A",5
"21988",2015,"36081012400","tract","B",34
"21989",2015,"36081012400","tract","C",8
"21990",2015,"36081012500","tract","A",9
"21991",2015,"36081012500","tract","B",16
"21992",2015,"36081012500","tract","C",2
"21993",2015,"36081012601","tract","A",8
"21994",2015,"36081012601","tract","B",46
"21995",2015,"36081012601","tract","C",12
"21996",2015,"36081012602","tract","A",10
"21997",2015,"36081012602","tract","B",9
"21998",2015,"36081012602","tract","C",11
"21999",2015,"36081012800","tract","A",33
"22000",2015,"36081012800","tract","B",62
"22001",2015,"36081012800","tract","C",14
"22002",2015,"36081013000","tract","A",9
"22003",2015,"36081013000","tract","B",12
"22004",2015,"36081013000","tract","C",8
"22005",2015,"36081013200","tract","A",4
"22006",2015,"36081013200","tract","B",18
"22007",2015,"36081013200","tract","C",2
"22008",2015,"36081013400","tract","A",28
"22009",2015,"36081013400","tract","B",100
"22010",2015,"36081013400","tract","C",12
"22011",2015,"36081013500","tract","B",1
"22012",2015,"36081013600","tract","A",7
"22013",2015,"36081013600","tract","B",10
"22014",2015,"36081013600","tract","C",3
"22015",2015,"36081013700","tract","B",4
"22016",2015,"36081013700","tract","C",1
"22017",2015,"36081013800","tract","A",15
"22018",2015,"36081013800","tract","B",95
"22019",2015,"36081013800","tract","C",19
"22020",2015,"36081014000","tract","A",15
"22021",2015,"36081014000","tract","B",47
"22022",2015,"36081014000","tract","C",7
"22023",2015,"36081014100","tract","A",11
"22024",2015,"36081014100","tract","B",36
"22025",2015,"36081014100","tract","C",6
"22026",2015,"36081014201","tract","A",11
"22027",2015,"36081014201","tract","B",96
"22028",2015,"36081014201","tract","C",20
"22029",2015,"36081014202","tract","A",9
"22030",2015,"36081014202","tract","B",29
"22031",2015,"36081014202","tract","C",11
"22032",2015,"36081014300","tract","A",51
"22033",2015,"36081014300","tract","B",152
"22034",2015,"36081014300","tract","C",28
"22035",2015,"36081014400","tract","A",8
"22036",2015,"36081014400","tract","B",34
"22037",2015,"36081014400","tract","C",9
"22038",2015,"36081014500","tract","A",25
"22039",2015,"36081014500","tract","B",42
"22040",2015,"36081014500","tract","C",19
"22041",2015,"36081014700","tract","A",4
"22042",2015,"36081014700","tract","B",18
"22043",2015,"36081014700","tract","C",3
"22044",2015,"36081014800","tract","A",1
"22045",2015,"36081014800","tract","B",13
"22046",2015,"36081014800","tract","C",22
"22047",2015,"36081014900","tract","A",11
"22048",2015,"36081014900","tract","B",25
"22049",2015,"36081014900","tract","C",4
"22050",2015,"36081015000","tract","B",2
"22051",2015,"36081015100","tract","A",7
"22052",2015,"36081015100","tract","B",24
"22053",2015,"36081015100","tract","C",4
"22054",2015,"36081015200","tract","A",12
"22055",2015,"36081015200","tract","B",38
"22056",2015,"36081015200","tract","C",10
"22057",2015,"36081015300","tract","A",15
"22058",2015,"36081015300","tract","B",18
"22059",2015,"36081015300","tract","C",4
"22060",2015,"36081015400","tract","A",12
"22061",2015,"36081015400","tract","B",25
"22062",2015,"36081015400","tract","C",10
"22063",2015,"36081015500","tract","A",8
"22064",2015,"36081015500","tract","B",15
"22065",2015,"36081015500","tract","C",7
"22066",2015,"36081015600","tract","A",12
"22067",2015,"36081015600","tract","B",23
"22068",2015,"36081015600","tract","C",13
"22069",2015,"36081015700","tract","A",22
"22070",2015,"36081015700","tract","B",59
"22071",2015,"36081015700","tract","C",27
"22072",2015,"36081015801","tract","A",5
"22073",2015,"36081015801","tract","B",35
"22074",2015,"36081015801","tract","C",13
"22075",2015,"36081015802","tract","A",21
"22076",2015,"36081015802","tract","B",85
"22077",2015,"36081015802","tract","C",19
"22078",2015,"36081015900","tract","A",57
"22079",2015,"36081015900","tract","B",67
"22080",2015,"36081015900","tract","C",24
"22081",2015,"36081016100","tract","A",11
"22082",2015,"36081016100","tract","B",32
"22083",2015,"36081016100","tract","C",7
"22084",2015,"36081016300","tract","B",2
"22085",2015,"36081016300","tract","C",1
"22086",2015,"36081016400","tract","A",9
"22087",2015,"36081016400","tract","B",43
"22088",2015,"36081016400","tract","C",20
"22089",2015,"36081016600","tract","A",8
"22090",2015,"36081016600","tract","B",38
"22091",2015,"36081016600","tract","C",23
"22092",2015,"36081016800","tract","A",2
"22093",2015,"36081016800","tract","B",29
"22094",2015,"36081016800","tract","C",1
"22095",2015,"36081016900","tract","A",29
"22096",2015,"36081016900","tract","B",103
"22097",2015,"36081016900","tract","C",21
"22098",2015,"36081017000","tract","A",8
"22099",2015,"36081017000","tract","B",32
"22100",2015,"36081017000","tract","C",12
"22101",2015,"36081017200","tract","A",3
"22102",2015,"36081017200","tract","B",21
"22103",2015,"36081017200","tract","C",15
"22104",2015,"36081017400","tract","B",2
"22105",2015,"36081017600","tract","A",1
"22106",2015,"36081017600","tract","B",8
"22107",2015,"36081017800","tract","B",18
"22108",2015,"36081017800","tract","C",1
"22109",2015,"36081017900","tract","A",25
"22110",2015,"36081017900","tract","B",58
"22111",2015,"36081017900","tract","C",16
"22112",2015,"36081018000","tract","B",9
"22113",2015,"36081018000","tract","C",3
"22114",2015,"36081018101","tract","A",25
"22115",2015,"36081018101","tract","B",94
"22116",2015,"36081018101","tract","C",24
"22117",2015,"36081018102","tract","A",21
"22118",2015,"36081018102","tract","B",64
"22119",2015,"36081018102","tract","C",11
"22120",2015,"36081018200","tract","A",7
"22121",2015,"36081018200","tract","B",12
"22122",2015,"36081018200","tract","C",2
"22123",2015,"36081018300","tract","A",38
"22124",2015,"36081018300","tract","B",101
"22125",2015,"36081018300","tract","C",29
"22126",2015,"36081018401","tract","A",5
"22127",2015,"36081018401","tract","B",24
"22128",2015,"36081018401","tract","C",5
"22129",2015,"36081018402","tract","A",1
"22130",2015,"36081018402","tract","B",15
"22131",2015,"36081018501","tract","A",13
"22132",2015,"36081018501","tract","B",20
"22133",2015,"36081018501","tract","C",5
"22134",2015,"36081018502","tract","A",13
"22135",2015,"36081018502","tract","B",28
"22136",2015,"36081018502","tract","C",7
"22137",2015,"36081018600","tract","A",3
"22138",2015,"36081018600","tract","B",29
"22139",2015,"36081018600","tract","C",10
"22140",2015,"36081018700","tract","A",12
"22141",2015,"36081018700","tract","B",33
"22142",2015,"36081018700","tract","C",3
"22143",2015,"36081018800","tract","A",6
"22144",2015,"36081018800","tract","B",11
"22145",2015,"36081018800","tract","C",4
"22146",2015,"36081018900","tract","A",27
"22147",2015,"36081018900","tract","B",37
"22148",2015,"36081018900","tract","C",13
"22149",2015,"36081019000","tract","A",3
"22150",2015,"36081019000","tract","B",19
"22151",2015,"36081019000","tract","C",10
"22152",2015,"36081019200","tract","B",21
"22153",2015,"36081019200","tract","C",11
"22154",2015,"36081019400","tract","A",1
"22155",2015,"36081019400","tract","B",26
"22156",2015,"36081019400","tract","C",8
"22157",2015,"36081019600","tract","A",6
"22158",2015,"36081019600","tract","B",46
"22159",2015,"36081019600","tract","C",16
"22160",2015,"36081019800","tract","A",9
"22161",2015,"36081019800","tract","B",40
"22162",2015,"36081019800","tract","C",20
"22163",2015,"36081019900","tract","A",5
"22164",2015,"36081019900","tract","B",22
"22165",2015,"36081019900","tract","C",7
"22166",2015,"36081020200","tract","B",2
"22167",2015,"36081020200","tract","C",5
"22168",2015,"36081020400","tract","A",9
"22169",2015,"36081020400","tract","B",37
"22170",2015,"36081020400","tract","C",17
"22171",2015,"36081020500","tract","A",1
"22172",2015,"36081020500","tract","B",6
"22173",2015,"36081020500","tract","C",7
"22174",2015,"36081020600","tract","A",6
"22175",2015,"36081020600","tract","B",28
"22176",2015,"36081020600","tract","C",15
"22177",2015,"36081020800","tract","A",14
"22178",2015,"36081020800","tract","B",46
"22179",2015,"36081020800","tract","C",9
"22180",2015,"36081021200","tract","A",22
"22181",2015,"36081021200","tract","B",51
"22182",2015,"36081021200","tract","C",18
"22183",2015,"36081021400","tract","A",8
"22184",2015,"36081021400","tract","B",32
"22185",2015,"36081021400","tract","C",16
"22186",2015,"36081021600","tract","A",27
"22187",2015,"36081021600","tract","B",53
"22188",2015,"36081021600","tract","C",17
"22189",2015,"36081022001","tract","A",9
"22190",2015,"36081022001","tract","B",20
"22191",2015,"36081022001","tract","C",4
"22192",2015,"36081022002","tract","A",21
"22193",2015,"36081022002","tract","B",58
"22194",2015,"36081022002","tract","C",16
"22195",2015,"36081023000","tract","B",3
"22196",2015,"36081023000","tract","C",2
"22197",2015,"36081023200","tract","A",5
"22198",2015,"36081023200","tract","B",50
"22199",2015,"36081023200","tract","C",11
"22200",2015,"36081023500","tract","A",36
"22201",2015,"36081023500","tract","B",119
"22202",2015,"36081023500","tract","C",30
"22203",2015,"36081023600","tract","A",22
"22204",2015,"36081023600","tract","B",70
"22205",2015,"36081023600","tract","C",46
"22206",2015,"36081023800","tract","A",18
"22207",2015,"36081023800","tract","B",122
"22208",2015,"36081023800","tract","C",34
"22209",2015,"36081024000","tract","A",50
"22210",2015,"36081024000","tract","B",102
"22211",2015,"36081024000","tract","C",43
"22212",2015,"36081024300","tract","A",2
"22213",2015,"36081024300","tract","B",8
"22214",2015,"36081024300","tract","C",3
"22215",2015,"36081024500","tract","A",5
"22216",2015,"36081024500","tract","B",20
"22217",2015,"36081024500","tract","C",5
"22218",2015,"36081024700","tract","A",3
"22219",2015,"36081024700","tract","B",17
"22220",2015,"36081024700","tract","C",4
"22221",2015,"36081024900","tract","A",22
"22222",2015,"36081024900","tract","B",56
"22223",2015,"36081024900","tract","C",14
"22224",2015,"36081025100","tract","A",41
"22225",2015,"36081025100","tract","B",101
"22226",2015,"36081025100","tract","C",24
"22227",2015,"36081025301","tract","A",54
"22228",2015,"36081025301","tract","B",149
"22229",2015,"36081025301","tract","C",48
"22230",2015,"36081025302","tract","A",42
"22231",2015,"36081025302","tract","B",112
"22232",2015,"36081025302","tract","C",28
"22233",2015,"36081025400","tract","A",36
"22234",2015,"36081025400","tract","B",244
"22235",2015,"36081025400","tract","C",150
"22236",2015,"36081025500","tract","B",2
"22237",2015,"36081025500","tract","C",3
"22238",2015,"36081025700","tract","A",5
"22239",2015,"36081025700","tract","B",5
"22240",2015,"36081025700","tract","C",4
"22241",2015,"36081025800","tract","A",4
"22242",2015,"36081025800","tract","B",69
"22243",2015,"36081025800","tract","C",20
"22244",2015,"36081025900","tract","A",25
"22245",2015,"36081025900","tract","B",133
"22246",2015,"36081025900","tract","C",19
"22247",2015,"36081026000","tract","A",8
"22248",2015,"36081026000","tract","B",77
"22249",2015,"36081026000","tract","C",24
"22250",2015,"36081026100","tract","A",23
"22251",2015,"36081026100","tract","B",92
"22252",2015,"36081026100","tract","C",37
"22253",2015,"36081026200","tract","A",1
"22254",2015,"36081026200","tract","B",19
"22255",2015,"36081026200","tract","C",8
"22256",2015,"36081026300","tract","A",34
"22257",2015,"36081026300","tract","B",76
"22258",2015,"36081026300","tract","C",37
"22259",2015,"36081026400","tract","A",6
"22260",2015,"36081026400","tract","B",44
"22261",2015,"36081026400","tract","C",29
"22262",2015,"36081026500","tract","A",19
"22263",2015,"36081026500","tract","B",39
"22264",2015,"36081026500","tract","C",15
"22265",2015,"36081026600","tract","A",6
"22266",2015,"36081026600","tract","B",9
"22267",2015,"36081026600","tract","C",2
"22268",2015,"36081026700","tract","A",25
"22269",2015,"36081026700","tract","B",70
"22270",2015,"36081026700","tract","C",15
"22271",2015,"36081026901","tract","A",8
"22272",2015,"36081026901","tract","B",29
"22273",2015,"36081026901","tract","C",15
"22274",2015,"36081026902","tract","A",35
"22275",2015,"36081026902","tract","B",103
"22276",2015,"36081026902","tract","C",33
"22277",2015,"36081027000","tract","A",3
"22278",2015,"36081027000","tract","B",35
